architecture,seed,forgotten_domain,method,base_method,protocol,rollback_scale,repair_epochs,repair_fraction,parameter_change_l2,parameter_change_max_abs,is_identity_map,is_near_identity,alpha,lambda,selected_parameter_count,selected_parameter_fraction,effectively_changed_parameter_count,selection_status,total_parameter_count,reference_forget_fisher_cosine_similarity,finite_ratio_max,finite_ratio_median,dampening_factor_min,dampening_factor_median,dampening_factor_max,alpha_is_configured_default,alpha_matches_published_cifar_resnet_setting,fisher_scope,forget_training_fraction,batch_normalized_ratio_upper_bound,full_fisher_batches,structural_noop,forget_fisher_batches,forget_fisher_samples,ablation_class_balanced,ablation_contrastive,no_contrast_ratio_upper_bound,class_weighting,fisher_estimator,domain_weighting,reference_domain_scope,retained_reference,online_raw_retain_rows,online_raw_forget_rows,cache_policy_note,teacher_frozen,forget_max_steps,total_min_steps,chosen_rewind_step,final_same_domain_validation_error,chosen_forget_train_error,temperature,alpha_retain_kl,gamma_retain_ce,optimizer,learning_rate,learning_rate_is_configured_default,learning_rate_matches_published_cifar_setting,schedule_scope,weight_decay,momentum,forget_batch_size,retain_batch_size,gradient_clipping,rewind_reference_uses
mlp,2026,NF-ToN-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,10.218978990658684,0.8213762044906616,False,False,2.0,1.0,9533.0,0.5609626927150759,9533.0,weights_changed,16994.0,0.976091541618359,3.9979302883148193,2.238191604614258,0.25012943148612976,0.3292178213596344,0.49993205070495605,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,18.888565420129574,1.1548130512237549,False,False,2.0,1.0,16054.0,0.9446863598917264,16054.0,weights_changed,16994.0,0.6057501980423444,5634.2529296875,16.63637924194336,0.00017748582467902452,0.05509122088551521,0.49907544255256653,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,14.278184462900894,1.0951682329177856,False,False,2.0,1.0,11187.0,0.6582911615864423,11187.0,weights_changed,16994.0,0.38287283432933855,5795.580078125,3.811183214187622,0.00017254527483601123,0.13134516775608063,0.4999900460243225,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-ToN-IoT,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,51.37869069624036,35.45476531982422,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.25535289452815224,0.48688925081433226,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-ToN-IoT,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,105.37687137183717,73.04481506347656,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.21921377591480684,0.46270358306188925,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-BoT-IoT,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,18.489614579259413,1.8639284372329712,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.772384164857312,3.0616378784179688,0.19807201623916626,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,True,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.5154061810422821,0.10934427380561829,False,False,1.0,1.0,403.0,0.023714252088972577,403.0,weights_changed,16994.0,0.772384164857312,3.0616378784179688,0.19807201623916626,0.3266225755214691,0.8255774974822998,0.9979276657104492,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.22227742778903256,0.10934427380561829,False,False,2.0,1.0,17.0,0.001000353065787925,17.0,weights_changed,16994.0,0.772384164857312,3.0616378784179688,0.19807201623916626,0.3266225755214691,0.4510250985622406,0.4992678761482239,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.01796005656799922,0.01796005666255951,False,False,3.0,1.0,1.0,5.884429798752501e-05,1.0,weights_changed,16994.0,0.772384164857312,3.0616378784179688,0.19807201623916626,0.3266225755214691,0.3266225755214691,0.3266225755214691,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,False,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.772384164857312,3.0616378784179688,0.19807201623916626,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,True,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,6.020823982962899,0.7570246458053589,False,False,2.0,1.0,3330.0,0.19595151229845828,3330.0,weights_changed,16994.0,0.476043403547739,3.992884635925293,0.6668746471405029,0.25044551491737366,0.3680635690689087,0.4997895658016205,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,0.43346277612916684,0.12553060054779053,False,False,2.0,1.0,39.0,0.0022949276215134752,39.0,weights_changed,16994.0,0.5698076360039966,19.025222778320312,0.051416218280792236,0.05256180092692375,0.3695407211780548,0.4944884181022644,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,8.737114200490723,1.0093661546707153,False,False,2.0,1.0,4433.0,0.26085677297869836,4433.0,weights_changed,16994.0,0.30393095579350843,1683.446044921875,0.6002247333526611,0.0005940196570008993,0.20833522081375122,0.49996474385261536,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-BoT-IoT,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,149.44540521322477,103.77620697021484,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.8588215488215488,0.8823153756348723,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-BoT-IoT,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,295.5206608194297,205.4400177001953,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,2.0,0.3145454545454546,0.19365975832443597,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-CSE-CIC-IDS2018,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,54.732244591139455,5.435744285583496,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.9024798404006447,3.0369036197662354,1.035905122756958,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,True,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,4.819063202387122,0.6177021265029907,False,False,1.0,1.0,9024.0,0.5310109450394257,9024.0,weights_changed,16994.0,0.9024798404006447,3.0369036197662354,1.035905122756958,0.3292827606201172,0.7304151058197021,0.9998167157173157,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,2.6522591596628713,0.6177021265029907,False,False,2.0,1.0,884.0,0.052018359420972105,884.0,weights_changed,16994.0,0.9024798404006447,3.0369036197662354,1.035905122756958,0.3292827606201172,0.4517386555671692,0.49996939301490784,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.09157486711638753,0.0760827511548996,False,False,3.0,1.0,2.0,0.00011768859597505002,2.0,weights_changed,16994.0,0.9024798404006447,3.0369036197662354,1.035905122756958,0.3292827606201172,0.3292827606201172,0.3309914469718933,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,False,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,16994.0,0.9024798404006447,3.0369036197662354,1.035905122756958,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.3128146399194522,3.19626730885009,5309.0,True,1661.0,106255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,2.8152598968981843,0.7035527229309082,False,False,2.0,1.0,790.0,0.046486995410144755,790.0,weights_changed,16994.0,0.5721437278274706,3.9682037830352783,0.3218234181404114,0.25200319290161133,0.3834739923477173,0.4996219873428345,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,3.3095036701008556,0.8220199942588806,False,False,2.0,1.0,1008.0,0.05931505237142521,1008.0,weights_changed,16994.0,0.598567918913121,87.7159423828125,0.3381410837173462,0.011400436982512474,0.32983365654945374,0.4999901056289673,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,4.226832046308084,0.9380702972412109,False,False,2.0,1.0,1280.0,0.07532070142403201,1280.0,weights_changed,16994.0,0.5278537156615148,374.40283203125,0.2624861001968384,0.0026709199883043766,0.27298372983932495,0.4994511306285858,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,79.33876383736445,54.87823486328125,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,1.0,0.3484544016417974,0.7533763117029787,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
mlp,2026,NF-CSE-CIC-IDS2018,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,159.68875340933556,110.82769012451172,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,1.0,0.39642567018683994,0.759371323702414,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-UNSW-NB15,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,20.326350698010227,3.27266263961792,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.4310547924667279,3.111750602722168,0.13858407735824585,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,True,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,1.023786745689777,0.4226831793785095,False,False,1.0,1.0,437.0,0.049828962371721776,437.0,weights_changed,8770.0,0.4310547924667279,3.111750602722168,0.13858407735824585,0.3213624954223633,0.7342994809150696,0.9954837560653687,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,False,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.49766508656804,0.17302417755126953,False,False,2.0,1.0,65.0,0.007411630558722919,65.0,weights_changed,8770.0,0.4310547924667279,3.111750602722168,0.13858407735824585,0.3213624954223633,0.42483216524124146,0.49620863795280457,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,False,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.028865937970867693,0.02477996051311493,False,False,3.0,1.0,2.0,0.00022805017103762827,2.0,weights_changed,8770.0,0.4310547924667279,3.111750602722168,0.13858407735824585,0.3213624954223633,0.3213624954223633,0.33001014590263367,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,False,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,5.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.4310547924667279,3.111750602722168,0.13858407735824585,1.0,1.0,1.0,False,False,100% pooled train cache plus 100% forgotten train online,0.2836896553754482,3.5252324037184595,5309.0,True,1506.0,96362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,0.6904087422618747,0.1776706576347351,False,False,2.0,1.0,108.0,0.012314709236031927,108.0,weights_changed,8770.0,0.2906559008010391,3.8278777599334717,0.07951869070529938,0.2612413763999939,0.3925803601741791,0.49927788972854614,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,0.6727077629097803,0.21043160557746887,False,False,2.0,1.0,80.0,0.009122006841505131,80.0,weights_changed,8770.0,0.29904780355776617,23.96363067626953,0.039813779294490814,0.04172990471124649,0.30840981006622314,0.4987741708755493,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,1.0911924347299706,0.23689420521259308,False,False,2.0,1.0,177.0,0.020182440136830102,177.0,weights_changed,8770.0,0.2562988106719085,66.71786499023438,0.060848671942949295,0.0149884894490242,0.29910215735435486,0.4968721866607666,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,139.36021339348022,96.31743621826172,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.06808104886769964,0.07985512961540857,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-UNSW-NB15,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,270.6583318190446,186.3728485107422,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.0936352800953516,0.09547331935825325,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-ToN-IoT,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,38.84664957881614,4.601662635803223,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.904875001492921,8.988184928894043,3.7944767475128174,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,True,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,ssd_canonical@alpha=1,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,11.986249881833901,0.957282543182373,False,False,1.0,1.0,8434.0,0.9616875712656785,8434.0,weights_changed,8770.0,0.904875001492921,8.988184928894043,3.7944767475128174,0.1112571656703949,0.25740036368370056,0.9999380707740784,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,ssd_canonical@alpha=2,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,11.82286666190671,0.957282543182373,False,False,2.0,1.0,7414.0,0.845381984036488,7414.0,weights_changed,8770.0,0.904875001492921,8.988184928894043,3.7944767475128174,0.1112571656703949,0.23977060616016388,0.49996018409729004,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,ssd_canonical@alpha=3,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,11.086917074508198,0.957282543182373,False,False,3.0,1.0,5849.0,0.6669327251995439,5849.0,weights_changed,8770.0,0.904875001492921,8.988184928894043,3.7944767475128174,0.1112571656703949,0.21725894510746002,0.33317336440086365,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,ssd_canonical@alpha=5,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,8.190424048048186,0.9400901794433594,False,False,5.0,1.0,2262.0,0.2579247434435576,2262.0,weights_changed,8770.0,0.904875001492921,8.988184928894043,3.7944767475128174,0.1112571656703949,0.17371471226215363,0.19999387860298157,False,False,100% pooled train cache plus 100% forgotten train online,0.10845693223502535,9.21701388888889,5309.0,False,576.0,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,dc_ssd_no_contrast,dc_ssd_no_contrast,DC-SSD ablation: class-balanced Fisher without retained-only contrast,,,,5.625221120187402,0.7746553421020508,False,False,2.0,1.0,2240.0,0.2554161915621437,2240.0,weights_changed,8770.0,0.7084258766888557,3.9425060749053955,1.316282033920288,0.25364577770233154,0.39473214745521545,0.49968433380126953,,,,,,,False,,,True,False,4.0,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,all domains including forgotten,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,dc_ssd_no_class_balance,dc_ssd_no_class_balance,DC-SSD ablation: retained-domain contrast without class balancing,,,,14.732156230432173,1.2402774095535278,False,False,2.0,1.0,8045.0,0.9173318129988598,8045.0,weights_changed,8770.0,0.6150330080751323,1127.4515380859375,13.34315299987793,0.0008869560551829636,0.06385406851768494,0.49869099259376526,,,,,,,False,,,False,True,,empirical training fractions within domain,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,dc_ssd,dc_ssd,proposed class-balanced domain-contrastive SSD,,,,8.376952650603506,1.0328737497329712,False,False,2.0,1.0,3433.0,0.39144811858608897,3433.0,weights_changed,8770.0,0.5427312958958833,205.7186279296875,1.4714088439941406,0.004861008375883102,0.26788094639778137,0.49996840953826904,,,,,,,False,,,True,True,,equal 0.5/0.5,class-conditional mean squared batch-mean CE gradient,equal across reference domains,retained only,mean,0.0,0.0,The shared bank is kept only to benchmark independent deletion scenarios; a deployment must purge the forgotten domain entry.,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-ToN-IoT,scrub_r,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,50.97727559534409,30.72650909423828,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,3.0,0.13118839922963635,0.269028230184582,4.0,0.001,0.99,sgd,0.0005,True,True,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-ToN-IoT,scrub_r@lr=0.001,scrub_r,"SCRUB+R (Kurmanji et al., NeurIPS 2023)",,,,51.81853191053755,34.21147537231445,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,3.0,1.0,0.10875722215928402,0.2807817589576547,4.0,0.001,0.99,sgd,0.001,False,False,NetFlow short-run adaptation; not exact image-experiment reproduction,0.0005,0.9,32.0,128.0,False,"forgotten-domain validation split, never test"
numerical_feature_transformer,2026,NF-BoT-IoT,rollback_repair,rollback_repair,amnesiac update subtraction plus custom retained repair,1.0,2.0,0.25,23.813234842280913,3.3083760738372803,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numerical_feature_transformer,2026,NF-BoT-IoT,ssd_canonical,ssd_canonical,"canonical SSD (Foster et al., AAAI 2024)",,,,0.0,0.0,True,True,10.0,1.0,0.0,0.0,0.0,no_parameters_selected,8770.0,0.7613856549026432,2.419111728668213,0.12086606025695801,1.0,1.0,1.0,True,True,100% pooled train cache plus 100% forgotten train online,0.29503877247007426,3.3901660280970627,5309.0,True,1566.0,100217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
